LAT,LON,MONTH,PCO2_SW,MOD_SST,VCO2_AIR,PCO2_AIR,PBARO,SST,SAL,DELTA_PCO2,WINDSPEED,P_VEL_SW06,GASCOEFSW,K0_CO2,AREA_MKM2,ICE_PCT,FLUXM2SW06,FLUXGMSW06,TFLUXSW06
80,357.5,7,316.84,-0.57,366.59,363.26,1010.2,0.25,32.38,-46.42,4.9,3.55,0.0016812,0.064875,0.042928,61,-0.030818,-0.370129,-0.0000159
-12,2.5,7,375.05,24.42,368.94,360.84,1017.2,22.23,36.07,14.21,7.4,14.95,0.0033923,0.031083,0.241879,0,0.048205,0.578942,0.00014
-12,7.5,7,375.72,24.31,368.94,360.89,1016.2,21.51,35.96,14.83,6.87,12.67,0.0029328,0.031709,0.241879,0,0.043493,0.522351,0.0001264
-12,42.5,7,363.29,26.9,368.94,358.83,1018,25.79,34.91,4.46,7.54,16.9,0.0035141,0.028484,0.241879,0,0.015673,0.188233,0.0000455
-12,47.5,7,366.01,27,368.94,358.61,1017.1,25.64,34.96,7.4,8.45,21.15,0.0044135,0.028586,0.241879,0,0.03266,0.392247,0.0000949
-12,52.5,7,355.61,26.2,368.94,358.54,1016,25.17,34.98,-2.93,10.57,32.72,0.0069092,0.028926,0.241879,0,-0.020244,-0.24313,-0.0000588
-12,57.5,7,352.98,26.26,368.94,357.82,1014.9,25.63,34.72,-4.84,10.13,30.39,0.0063501,0.028624,0.241879,0,-0.030734,-0.369115,-0.0000893
-12,62.5,7,357.47,26.26,368.94,357.48,1014.2,25.75,34.78,-0.01,10.1,30.3,0.0063104,0.028529,0.241879,0,-0.000063,-0.000757,-0.0000002
-12,67.5,7,357.78,26.39,368.94,357.24,1013.7,25.83,34.84,0.54,9.97,29.58,0.0061464,0.028464,0.241879,0,0.003319,0.039861,0.0000096
-12,72.5,7,358.22,26.54,368.94,357.05,1013.3,25.89,34.89,1.17,9.98,29.68,0.0061566,0.028415,0.241879,0,0.007203,0.086508,0.0000209
-12,77.5,7,358.42,26.67,368.94,356.97,1013,25.85,34.9,1.45,10.02,29.89,0.0062061,0.028443,0.241879,0,0.008999,0.108078,0.0000261
-12,82.5,7,353.59,26.54,368.94,356.67,1012.6,26.06,34.95,-3.08,9.95,29.63,0.0061184,0.028287,0.241879,0,-0.018845,-0.226328,-0.0000547
-12,87.5,7,357.94,26.84,368.94,356.31,1012.3,26.42,34.97,1.63,9.63,28,0.0057296,0.028031,0.241879,0,0.009339,0.112161,0.0000271
-12,92.5,7,357.55,26.9,368.94,355.68,1011.9,27.06,34.67,1.87,9.16,25.75,0.0051932,0.027627,0.241879,0,0.009711,0.116629,0.0000282
-12,97.5,7,357.58,26.97,368.94,355.39,1011.9,27.44,34.24,2.19,9.05,25.38,0.0050806,0.027422,0.241879,0,0.011127,0.133635,0.0000323
-12,102.5,7,358.36,27.05,368.94,355.48,1011.9,27.32,34.19,2.88,8.98,24.91,0.0050023,0.027509,0.241879,0,0.014407,0.173028,0.0000419
-12,107.5,7,360.36,27.22,368.94,355.79,1012.2,27.06,34.18,4.57,8.43,21.81,0.004408,0.027686,0.241879,0,0.020145,0.241941,0.0000585
-12,112.5,7,363.09,27.46,368.94,356.04,1012.3,26.78,34.25,7.05,7.45,16.91,0.0034403,0.02787,0.241879,0,0.024254,0.291291,0.0000705
-12,117.5,7,366.13,27.73,368.94,356.13,1012.4,26.71,34.19,10,7.3,16.21,0.0033045,0.027925,0.241879,0,0.033045,0.39687,0.000096
-12,132.5,7,364.54,27.43,368.94,356.77,1013.1,26.18,34.25,7.77,5.05,7.65,0.0015798,0.028289,0.241879,0,0.012275,0.147423,0.0000357
-12,137.5,7,403.75,27.73,368.94,357.09,1013.2,25.79,34.7,46.66,8.38,20.88,0.0043457,0.028511,0.241879,0,0.20277,2.435268,0.0005891
-12,147.5,7,343.09,26.97,368.94,357.14,1012.9,25.56,34.8,-14.05,8.78,22.79,0.0047688,0.028664,0.241879,0,-0.067002,-0.804694,-0.0001947
-12,152.5,7,341.18,26.67,368.94,356.44,1012.4,26.29,34.93,-15.26,8.57,22.11,0.0045398,0.028127,0.241879,0,-0.069277,-0.832017,-0.0002013
-12,157.5,7,347.68,27.44,368.94,355.31,1011.5,27.36,34.91,-7.63,8.49,22.29,0.0044578,0.027396,0.241879,0,-0.034013,-0.408496,-0.0000988
-12,162.5,7,349.69,27.51,368.94,354.91,1011.2,27.74,34.74,-5.22,7.89,19.44,0.0038548,0.027163,0.241879,0,-0.020122,-0.241665,-0.0000585
-12,167.5,7,349.06,27.38,368.94,354.72,1011,27.88,34.62,-5.66,8.08,20.47,0.0040474,0.027085,0.241879,0,-0.022908,-0.275125,-0.0000666
-12,172.5,7,349.26,27.3,368.94,354.55,1010.9,28.06,34.67,-5.29,8.35,21.96,0.0043222,0.026962,0.241879,0,-0.022864,-0.274597,-0.0000664
-12,177.5,7,350.89,27.38,368.94,354.4,1010.8,28.2,34.8,-3.51,8.41,22.36,0.0043836,0.026856,0.241879,0,-0.015386,-0.184786,-0.0000447
-12,182.5,7,344.97,27.53,368.94,354.33,1010.9,28.33,34.97,-9.36,7.76,19.11,0.003732,0.026752,0.241879,0,-0.034932,-0.419533,-0.0001015
-12,187.5,7,347.89,28.66,368.94,354.36,1011.1,28.38,35.09,-6.47,7.31,16.98,0.0033104,0.026706,0.241879,0,-0.021418,-0.25723,-0.0000622
-12,192.5,7,347.4,28.38,368.94,354.4,1011.2,28.38,35.43,-7,7.33,17.07,0.003323,0.026667,0.241879,0,-0.023261,-0.279365,-0.0000676
-12,197.5,7,340.52,27.99,368.94,354.48,1011.4,28.37,35.68,-13.96,7.28,16.84,0.0032755,0.026645,0.241879,0,-0.045726,-0.549169,-0.0001328
-12,202.5,7,348.96,28.51,368.94,354.61,1011.5,28.26,35.71,-5.65,7.12,16.06,0.0031316,0.026712,0.241879,0,-0.017694,-0.212505,-0.0000514
-12,207.5,7,365.6,27.32,368.94,354.85,1011.8,28.09,35.74,10.75,7.28,16.71,0.0032713,0.026818,0.241879,0,0.035166,0.422344,0.0001022
-12,212.5,7,357.17,27.93,368.94,355.11,1012.1,27.9,35.74,2.06,7.35,16.95,0.0033336,0.026941,0.241879,0,0.006867,0.082473,0.00002
-12,217.5,7,366.31,27.96,368.94,355.45,1012.4,27.62,35.88,10.86,7.14,15.87,0.0031405,0.027108,0.241879,0,0.034106,0.409613,0.0000991
-12,222.5,7,373.98,27.55,368.94,355.84,1012.8,27.29,36.02,18.14,7.11,15.61,0.0031121,0.02731,0.241879,0,0.056453,0.678001,0.000164
-12,227.5,7,377.25,27.28,368.94,356.29,1013.2,26.9,36.02,20.96,7.6,17.65,0.0035526,0.027573,0.241879,0,0.074462,0.894289,0.0002163
-12,232.5,7,387.77,26.07,368.94,356.77,1013.7,26.49,36,31,7.81,18.45,0.0037518,0.027856,0.241879,0,0.116306,1.396835,0.0003379
-12,237.5,7,376.9,25.92,368.94,357.22,1014.1,26.07,35.94,19.68,7.84,18.4,0.003782,0.028156,0.241879,0,0.07443,0.893904,0.0002162
-12,242.5,7,381.83,26.07,368.94,357.64,1014.5,25.68,35.75,24.19,8.01,19.02,0.0039512,0.028457,0.241879,0,0.09558,1.147916,0.0002777
-12,247.5,7,399.04,25.14,368.94,358.09,1014.9,25.24,35.66,40.95,8.16,19.53,0.0041042,0.028787,0.241879,0,0.168067,2.018485,0.0004883
-12,252.5,7,400.24,24.76,368.94,358.55,1015.2,24.72,35.57,41.69,8.28,19.86,0.004231,0.029184,0.241879,0,0.17639,2.118444,0.0005124
-12,257.5,7,398.97,24.35,368.94,358.98,1015.4,24.19,35.47,39.99,8.41,20.23,0.0043711,0.029598,0.241879,0,0.1748,2.099348,0.0005078
-12,262.5,7,365.58,23.58,368.94,359.47,1015.6,23.53,35.51,6.11,8.54,20.54,0.0045142,0.030107,0.241879,0,0.027582,0.33126,0.0000801
-12,267.5,7,353.11,23.09,368.94,359.97,1015.7,22.77,35.62,-6.86,8.54,20.17,0.0045205,0.030701,0.241879,0,-0.031011,-0.372442,-0.0000901
-12,272.5,7,397.54,23.12,368.94,360.54,1015.4,21.61,35.56,37,8.75,20.6,0.0047643,0.031681,0.241879,0,0.176279,2.117111,0.0005121
-12,277.5,7,429.94,20.34,368.94,361.13,1014.8,20.11,35.39,68.81,8.98,20.93,0.0050485,0.033042,0.241879,0,0.347387,4.172118,0.0010092
-12,327.5,7,378.08,26.27,368.94,358.11,1016.9,26.26,36.75,19.97,8.72,22.87,0.0046618,0.027923,0.241879,0,0.093096,1.118083,0.0002705
-12,332.5,7,360.84,25.7,368.94,358.37,1016.9,25.9,36.82,2.47,9.03,24.31,0.0049986,0.028167,0.241879,0,0.012347,0.148287,0.0000359
-12,337.5,7,361.79,25.65,368.94,358.82,1017.2,25.4,36.77,2.97,9.06,24.17,0.0050338,0.02853,0.241879,0,0.01495,0.17955,0.0000434
-12,342.5,7,373.12,25.29,368.94,359.35,1017.5,24.79,36.55,13.77,8.89,22.93,0.004855,0.029004,0.241879,0,0.066853,0.802905,0.0001942
-12,347.5,7,370.68,25.18,368.94,359.89,1017.8,24.14,36.44,10.79,8.68,21.53,0.0046377,0.029508,0.241879,0,0.050041,0.600992,0.0001454
-12,352.5,7,378.71,25.05,368.94,360.35,1017.9,23.46,36.44,18.36,8.38,19.74,0.0043281,0.030035,0.241879,0,0.079464,0.954363,0.0002309
-12,357.5,7,377.02,24.66,368.94,360.66,1017.7,22.84,36.29,16.36,7.92,17.38,0.0038761,0.030551,0.241879,0,0.063413,0.76159,0.0001842
-16,2.5,7,374.26,23.7,368.51,362.06,1019.1,20.53,36.09,12.2,7.57,15.02,0.0035693,0.032553,0.237701,0,0.043545,0.522975,0.0001243
-16,7.5,7,374.44,23.43,368.51,362.3,1017.9,19.19,35.84,12.14,7.64,14.81,0.0036581,0.033836,0.237701,0,0.044409,0.533352,0.0001268
-16,42.5,7,358.1,26.29,368.51,359.01,1019.5,25.72,34.96,-0.91,6.21,11.45,0.0023845,0.028528,0.237701,0,-0.00217,-0.026062,-0.0000062
-16,52.5,7,339.81,25.02,368.51,359.52,1019.2,24.82,35,-19.71,9.68,27.21,0.0057968,0.029183,0.237701,0,-0.114255,-1.372203,-0.0003262
-16,57.5,7,339.77,25.02,368.51,359.11,1018.2,24.89,34.77,-19.34,10.25,30.56,0.0065055,0.029161,0.237701,0,-0.125816,-1.51105,-0.0003592
-16,62.5,7,339.59,24.77,368.51,358.93,1017.6,24.82,34.7,-19.34,10.71,33.31,0.0071058,0.029222,0.237701,0,-0.137426,-1.650486,-0.0003924
-16,67.5,7,342.55,24.9,368.51,358.75,1017.2,24.88,34.76,-16.2,10.9,34.55,0.007357,0.02917,0.237701,0,-0.119183,-1.431388,-0.0003403
-16,72.5,7,344.2,25.04,368.51,358.62,1016.8,24.85,34.83,-14.42,10.92,34.65,0.0073817,0.029183,0.237701,0,-0.106444,-1.278392,-0.0003039
-16,77.5,7,345.12,25.31,368.51,358.6,1016.4,24.68,34.84,-13.48,10.88,34.26,0.0073302,0.029309,0.237701,0,-0.098811,-1.18672,-0.0002821
-16,82.5,7,348.97,25.67,368.51,358.42,1016,24.72,34.83,-9.45,10.92,34.54,0.0073828,0.02928,0.237701,0,-0.069767,-0.837902,-0.0001992
-16,87.5,7,349.91,25.69,368.51,358.2,1015.6,24.83,34.84,-8.29,10.9,34.51,0.0073553,0.029197,0.237701,0,-0.060975,-0.73231,-0.0001741
-16,92.5,7,350.18,25.72,368.51,357.89,1015.2,25.08,34.64,-7.71,10.62,32.96,0.0069864,0.029036,0.237701,0,-0.053865,-0.646919,-0.0001538
-16,97.5,7,351.13,25.8,368.51,357.49,1014.8,25.45,34.46,-6.36,10.14,30.31,0.0063696,0.028787,0.237701,0,-0.040511,-0.486537,-0.0001157
-16,102.5,7,355.45,26.23,368.51,357.12,1014.7,25.92,34.46,-1.67,9.81,28.7,0.0059601,0.028448,0.237701,0,-0.009953,-0.119536,-0.0000284
-16,107.5,7,357.88,26.53,368.51,357.03,1014.7,26.05,34.42,0.85,9.31,25.93,0.0053683,0.02836,0.237701,0,0.004563,0.054802,0.000013
-16,112.5,7,361.39,26.91,368.51,356.97,1014.7,26.13,34.39,4.42,8.16,19.96,0.0041246,0.028307,0.237701,0,0.018231,0.218954,0.000052
-16,117.5,7,366.85,27.67,368.51,356.84,1014.6,26.26,34.49,10.01,6.98,14.65,0.0030161,0.028203,0.237701,0,0.030191,0.362594,0.0000862
-16,147.5,7,345.32,26.89,368.51,358.29,1015.8,24.8,35.02,-12.97,9.34,25.32,0.0053964,0.029196,0.237701,0,-0.069991,-0.840592,-0.0001998
-16,152.5,7,340.07,26.31,368.51,357.63,1015,25.36,35.11,-17.56,9.09,24.31,0.0051056,0.02877,0.237701,0,-0.089654,-1.076745,-0.000256
-16,157.5,7,338.14,26.01,368.51,357.04,1014.3,25.83,35.14,-18.9,9.28,25.63,0.0053186,0.028427,0.237701,0,-0.100522,-1.207269,-0.000287
-16,162.5,7,338.44,26.07,368.51,356.75,1013.8,25.99,35.04,-18.31,8.92,23.77,0.004915,0.028325,0.237701,0,-0.089994,-1.080828,-0.0002569
-16,167.5,7,336.41,25.74,368.51,356.36,1013.6,26.42,34.93,-19.95,8.85,23.65,0.0048403,0.028036,0.237701,0,-0.096564,-1.159734,-0.0002757
-16,172.5,7,319,24.65,368.51,356.19,1013.4,26.56,35.07,-37.19,8.53,22.05,0.0044944,0.027922,0.237701,0,-0.167147,-2.007435,-0.0004772
-16,177.5,7,331.72,25.76,368.51,356.09,1013.3,26.65,35.02,-24.37,8.38,21.33,0.0043389,0.027865,0.237701,0,-0.105739,-1.269925,-0.0003019
-16,182.5,7,340.35,27.01,368.51,356.02,1013.4,26.79,35.13,-15.67,8.49,21.97,0.0044515,0.027756,0.237701,0,-0.069755,-0.837758,-0.0001992
-16,187.5,7,343.91,27.89,368.51,355.78,1013.3,27.06,35.23,-11.87,7.68,18.1,0.0036414,0.02756,0.237701,0,-0.043223,-0.519108,-0.0001234
-16,192.5,7,327.45,26.83,368.51,355.72,1013.3,27.14,35.35,-28.27,7.54,17.48,0.003508,0.027491,0.237701,0,-0.099171,-1.191044,-0.0002831
-16,197.5,7,331.71,26.98,368.51,355.72,1013.4,27.19,35.54,-24.01,7.63,17.93,0.0035909,0.027435,0.237701,0,-0.086218,-1.035478,-0.0002462
-16,202.5,7,335.33,27.18,368.51,355.79,1013.6,27.2,35.69,-20.46,7.3,16.41,0.0032835,0.02741,0.237701,0,-0.06718,-0.806832,-0.0001918
-16,207.5,7,342.05,27,368.51,355.8,1013.6,27.18,35.85,-13.75,6.73,13.94,0.0027887,0.027404,0.237701,0,-0.038345,-0.460523,-0.0001095
-16,212.5,7,347.82,27.38,368.51,355.96,1013.9,27.12,36.01,-8.14,6.74,13.96,0.0027949,0.027425,0.237701,0,-0.02275,-0.273228,-0.000065
-16,217.5,7,348.65,27.29,368.51,356.25,1014.3,26.93,36.23,-7.6,7.12,15.51,0.0031167,0.027527,0.237701,0,-0.023687,-0.284481,-0.0000676
-16,222.5,7,350.62,25.73,368.51,356.54,1014.6,26.68,36.39,-5.92,7.16,15.58,0.0031479,0.027678,0.237701,0,-0.018636,-0.223818,-0.0000532
-16,227.5,7,353.48,25.8,368.51,356.98,1015.1,26.33,36.41,-3.5,7.19,15.58,0.0031751,0.027917,0.237701,0,-0.011113,-0.133467,-0.0000317
-16,232.5,7,357.98,25.63,368.51,357.48,1015.6,25.9,36.45,0.5,7.24,15.63,0.0032191,0.028213,0.237701,0,0.00161,0.019336,0.0000046
-16,237.5,7,365.11,25.69,368.51,358.01,1016.1,25.4,36.45,7.1,7.31,15.74,0.0032828,0.02857,0.237701,0,0.023308,0.279929,0.0000665
-16,242.5,7,378.02,25.9,368.51,358.5,1016.5,24.89,36.14,19.52,7.46,16.19,0.0034254,0.028983,0.237701,0,0.066864,0.803037,0.0001909
-16,247.5,7,388.13,24.44,368.51,359.05,1017,24.33,36,29.08,7.7,17.02,0.0036555,0.029421,0.237701,0,0.106302,1.276687,0.0003035
-16,252.5,7,389.72,24.07,368.51,359.57,1017.3,23.69,35.87,30.15,7.77,17.06,0.0037277,0.029932,0.237701,0,0.11239,1.349804,0.0003209
-16,257.5,7,388.95,23.68,368.51,360.14,1017.7,23.01,35.68,28.81,7.82,17.01,0.0037871,0.030498,0.237701,0,0.109106,1.310363,0.0003115
-16,262.5,7,355.52,22.31,368.51,360.61,1017.9,22.33,35.65,-5.09,7.85,16.87,0.003825,0.03106,0.237701,0,-0.019469,-0.233823,-0.0000556
-16,267.5,7,353.3,21.95,368.51,361.06,1017.9,21.55,35.7,-7.76,7.76,16.18,0.0037457,0.031713,0.237701,0,-0.029067,-0.349095,-0.000083
-16,272.5,7,370.76,20.53,368.51,361.51,1017.8,20.65,35.69,9.25,7.84,16.16,0.0038346,0.032505,0.237701,0,0.03547,0.425995,0.0001013
-16,277.5,7,384.15,19.26,368.51,361.91,1017.2,19.47,35.54,22.24,8.75,19.56,0.0048001,0.033617,0.237701,0,0.106754,1.282116,0.0003048
-16,282.5,7,372.64,19.05,368.51,362.18,1015.8,17.84,35.22,10.46,6.78,11.28,0.0029046,0.035274,0.237701,0,0.030382,0.364888,0.0000867
-16,322.5,7,372.48,25.71,368.51,359.01,1019.3,25.64,36.9,13.47,5.85,10.14,0.0020979,0.028341,0.237701,0,0.028259,0.339391,0.0000807
-16,327.5,7,374.98,25.73,368.51,359.14,1019.2,25.4,37.04,15.84,8.07,19.18,0.0039898,0.028496,0.237701,0,0.063198,0.759008,0.0001804
-16,332.5,7,360.21,24.74,368.51,359.6,1019.4,24.82,37.14,0.61,8.32,20.1,0.0042413,0.028906,0.237701,0,0.002587,0.03107,0.0000074
-16,337.5,7,360.44,24.67,368.51,360.19,1019.8,24.15,37.07,0.25,8.22,19.31,0.0041467,0.029417,0.237701,0,0.001037,0.012454,0.000003
-16,342.5,7,375.23,24.81,368.51,360.7,1020,23.46,36.8,14.53,8.16,18.72,0.0040978,0.029986,0.237701,0,0.059541,0.715087,0.00017
-16,347.5,7,374.68,24.62,368.51,361.21,1020.2,22.73,36.58,13.47,7.96,17.51,0.0039114,0.0306,0.237701,0,0.052687,0.632771,0.0001504
-16,352.5,7,379.1,24.37,368.51,361.68,1020.2,21.94,36.53,17.42,7.67,15.95,0.0036398,0.031261,0.237701,0,0.063405,0.761494,0.000181
-16,357.5,7,375.54,23.97,368.51,361.99,1019.9,21.19,36.4,13.55,7.6,15.39,0.0035863,0.031922,0.237701,0,0.048594,0.583614,0.0001387
-20,2.5,7,373.7,22.53,367.62,362.15,1020.8,19.85,35.92,11.55,7.34,13.89,0.0033665,0.033201,0.232365,0,0.038883,0.466985,0.0001085
-20,7.5,7,372.76,22.14,367.62,362.37,1019.6,18.52,35.63,10.39,7.99,15.93,0.0040146,0.034522,0.232365,0,0.041712,0.500961,0.0001164
-20,37.5,7,345.54,24.33,367.62,359.58,1021.4,24.62,34.99,-14.04,5.67,9.29,0.0019894,0.029335,0.232365,0,-0.027931,-0.335451,-0.000078
-20,42.5,7,348.94,24.73,367.62,358.93,1020.4,25.05,35.08,-9.99,5.5,8.83,0.0018694,0.029002,0.232365,0,-0.018675,-0.224287,-0.0000521
-20,52.5,7,326.71,23.81,367.62,359.71,1021.1,24.26,35.06,-33,8.04,18.52,0.0040017,0.029599,0.232365,0,-0.132056,-1.585993,-0.0003686
-20,57.5,7,326.38,23.79,367.62,359.82,1020.8,23.92,35.01,-33.44,8.84,22.21,0.0048427,0.029869,0.232365,0,-0.16194,-1.944899,-0.000452
-20,62.5,7,312.13,22.55,367.62,359.85,1020.6,23.75,34.91,-47.72,9.71,26.69,0.005848,0.030015,0.232365,0,-0.279067,-3.351595,-0.0007789
-20,67.5,7,336.58,23.92,367.62,359.81,1020.3,23.65,34.96,-23.23,10.22,29.5,0.0064792,0.030087,0.232365,0,-0.150512,-1.807649,-0.0004201
-20,72.5,7,338.66,24.07,367.62,359.72,1019.9,23.55,34.97,-21.06,10.23,29.48,0.0064915,0.030164,0.232365,0,-0.136711,-1.641899,-0.0003816
-20,77.5,7,340.34,24.38,367.62,359.7,1019.6,23.41,35.01,-19.36,10.17,29.04,0.006417,0.03027,0.232365,0,-0.124233,-1.492038,-0.0003467
-20,82.5,7,344.66,24.5,367.62,359.73,1019.2,23.13,35.05,-15.07,10.15,28.74,0.0063966,0.030489,0.232365,0,-0.096397,-1.157728,-0.000269
-20,87.5,7,345.94,24.57,367.62,359.71,1018.8,22.92,35.13,-13.77,10.06,28.09,0.0062845,0.030648,0.232365,0,-0.086538,-1.039321,-0.0002415
-20,92.5,7,347.08,24.67,367.62,359.6,1018.3,22.8,35.15,-12.52,9.95,27.4,0.0061491,0.030743,0.232365,0,-0.076987,-0.924614,-0.0002149
-20,97.5,7,348.01,24.75,367.62,359.27,1017.9,23.11,35.02,-11.26,9.68,26.12,0.0058173,0.030509,0.232365,0,-0.065503,-0.786691,-0.0001828
-20,102.5,7,348.98,24.84,367.62,358.81,1017.5,23.63,34.9,-9.83,9.32,24.52,0.0053897,0.030111,0.232365,0,-0.052981,-0.636302,-0.0001479
-20,107.5,7,351.02,25.11,367.62,358.37,1017.2,24.14,34.82,-7.35,8.62,21.23,0.0046065,0.029724,0.232365,0,-0.033858,-0.406635,-0.0000945
-20,112.5,7,356.15,25.68,367.62,357.84,1016.8,24.73,34.84,-1.69,7.5,16.3,0.003483,0.029272,0.232365,0,-0.005886,-0.070691,-0.0000164
-20,152.5,7,337.04,25.4,367.62,358.73,1017.4,23.69,35.27,-21.69,8.04,18.27,0.0040029,0.030013,0.232365,0,-0.086823,-1.042744,-0.0002423
-20,157.5,7,333.96,24.83,367.62,358.32,1016.6,23.89,35.49,-24.36,8.1,18.63,0.0040565,0.029827,0.232365,0,-0.098816,-1.18678,-0.0002758
-20,162.5,7,319.16,23.09,367.62,358.13,1016.1,23.9,35.48,-38.97,8.01,18.23,0.0039685,0.029821,0.232365,0,-0.154652,-1.857371,-0.0004316
-20,167.5,7,315.44,22.99,367.62,357.79,1015.9,24.31,35.31,-42.35,7.95,18.13,0.003908,0.029528,0.232365,0,-0.165504,-1.987703,-0.0004619
-20,172.5,7,316.36,23.41,367.62,357.71,1015.6,24.28,35.43,-41.35,8,18.35,0.0039564,0.029535,0.232365,0,-0.163597,-1.9648,-0.0004566
-20,177.5,7,316.62,23.75,367.62,357.36,1015.1,24.52,35.47,-40.74,7.67,16.96,0.0036334,0.029347,0.232365,0,-0.148025,-1.77778,-0.0004131
-20,182.5,7,323.89,24.92,367.62,357.4,1015.2,24.53,35.47,-33.51,7.73,17.23,0.0036903,0.02934,0.232365,0,-0.123662,-1.485181,-0.0003451
-20,187.5,7,318.81,24.74,367.62,357.22,1015.1,24.74,35.57,-38.41,7.9,18.09,0.0038519,0.029169,0.232365,0,-0.147951,-1.776892,-0.0004129
-20,192.5,7,317.52,24.77,367.62,357.03,1015,24.97,35.47,-39.51,7.81,17.78,0.0037654,0.029011,0.232365,0,-0.148771,-1.78674,-0.0004152
-20,197.5,7,324.84,25.45,367.62,357.04,1015.1,25.02,35.58,-32.2,7.58,16.76,0.0035431,0.028959,0.232365,0,-0.114088,-1.370197,-0.0003184
-20,202.5,7,332.08,26.86,367.62,356.96,1015.2,25.19,35.73,-24.88,7.35,15.83,0.0033298,0.028815,0.232365,0,-0.082845,-0.994968,-0.0002312
-20,207.5,7,338.96,26.89,367.62,356.79,1015,25.33,35.78,-17.83,7.1,14.82,0.0031056,0.028706,0.232365,0,-0.055373,-0.66503,-0.0001545
-20,212.5,7,344.05,26.82,367.62,356.76,1015.1,25.42,35.92,-12.71,7.01,14.48,0.0030256,0.028623,0.232365,0,-0.038455,-0.461845,-0.0001073
-20,217.5,7,342.72,25.89,367.62,356.9,1015.6,25.49,36.1,-14.18,7.12,14.96,0.0031179,0.02855,0.232365,0,-0.044212,-0.530986,-0.0001234
-20,222.5,7,341.76,25.1,367.62,357.08,1016,25.44,36.33,-15.32,7.17,15.15,0.0031582,0.028557,0.232365,0,-0.048384,-0.581092,-0.000135
-20,227.5,7,345.11,25.19,367.62,357.37,1016.5,25.27,36.4,-12.26,7.1,14.8,0.0030976,0.028671,0.232365,0,-0.037977,-0.456104,-0.000106
-20,232.5,7,344.81,24.77,367.62,357.71,1016.9,25,36.62,-12.9,6.97,14.17,0.0029833,0.02884,0.232365,0,-0.038485,-0.462205,-0.0001074
-20,237.5,7,357.98,25.42,367.62,358.14,1017.5,24.67,36.72,-0.16,6.96,14.02,0.0029753,0.029071,0.232365,0,-0.000476,-0.005717,-0.0000013
-20,242.5,7,373.52,23.83,367.62,358.63,1018,24.2,36.38,14.89,7.01,14.06,0.0030248,0.02947,0.232365,0,0.045039,0.540918,0.0001257
-20,247.5,7,377.72,23.48,367.62,359.11,1018.4,23.67,36.18,18.61,7.1,14.24,0.0031088,0.029906,0.232365,0,0.057855,0.694839,0.0001615
-20,252.5,7,379.99,23.16,367.62,359.7,1018.9,23.02,36.01,20.29,7.13,14.14,0.0031425,0.030444,0.232365,0,0.063761,0.76577,0.000178
-20,257.5,7,380.02,22.82,367.62,360.26,1019.3,22.32,35.74,19.76,7.15,13.99,0.0031716,0.031055,0.232365,0,0.062671,0.752679,0.0001749
-20,262.5,7,353.7,21.56,367.62,360.77,1019.5,21.54,35.63,-7.07,7.12,13.62,0.0031549,0.031732,0.232365,0,-0.022305,-0.267883,-0.0000623
-20,267.5,7,358.12,21.13,367.62,361.24,1019.6,20.75,35.6,-3.12,6.96,12.77,0.0030231,0.032429,0.232365,0,-0.009432,-0.113278,-0.0000263
-20,272.5,7,369.42,20.15,367.62,361.58,1019.4,19.96,35.54,7.84,6.86,12.17,0.0029457,0.033157,0.232365,0,0.023094,0.277359,0.0000645
-20,277.5,7,355.83,18.33,367.62,361.79,1018.9,19.19,35.46,-5.96,6.99,12.4,0.0030683,0.033896,0.232365,0,-0.018287,-0.219627,-0.000051
-20,282.5,7,354.32,18.29,367.62,361.74,1017.6,18.31,35.15,-7.42,7.41,13.63,0.0034636,0.03481,0.232365,0,-0.0257,-0.308657,-0.0000717
-20,287.5,7,370.48,20.64,367.62,361.55,1016.3,17.7,34.94,8.93,4.34,4.6,0.0011909,0.035465,0.232365,0,0.010635,0.127726,0.0000297
-20,322.5,7,362.69,24.59,367.62,359.21,1020.4,24.65,36.89,3.48,6.85,13.57,0.0028791,0.029064,0.232365,0,0.010019,0.120328,0.000028
-20,327.5,7,364.5,24.52,367.62,359.44,1020.8,24.52,37.05,5.06,7.21,14.99,0.0031887,0.02914,0.232365,0,0.016135,0.193781,0.000045
-20,332.5,7,363.84,23.92,367.62,359.94,1021.3,24.04,37.05,3.9,7.15,14.57,0.003138,0.029503,0.232365,0,0.012238,0.146978,0.0000342
-20,337.5,7,364.47,23.84,367.62,360.43,1021.6,23.43,36.9,4.04,7.1,14.16,0.0031007,0.029996,0.232365,0,0.012527,0.150449,0.000035
-20,342.5,7,376.39,24.28,367.62,360.93,1021.9,22.78,36.73,15.46,7.04,13.71,0.0030564,0.030538,0.232365,0,0.047252,0.567497,0.0001319
-20,347.5,7,379.97,24.01,367.62,361.38,1022,22.07,36.58,18.59,6.98,13.25,0.0030124,0.031144,0.232365,0,0.056001,0.672572,0.0001563
-20,352.5,7,378.41,23.51,367.62,361.76,1021.9,21.34,36.42,16.65,6.92,12.8,0.0029703,0.031789,0.232365,0,0.049455,0.593955,0.000138
-20,357.5,7,375.56,22.87,367.62,362.03,1021.6,20.64,36.2,13.53,7.04,13.03,0.0030854,0.032438,0.232365,0,0.041745,0.501357,0.0001165
